HASH,FILE,DONE,AUTHOR,CREATE,MODIFY,TYPE
96c35db51d5acdf73b40e781fea331b7aefc4ac6,src/core/src/main/java/org/locationtech/geogig/api/porcelain/TagRemoveOp.java,x,Victor Olaya (Boundless),2013,2014,java
41745d81fb4bc6c42d51d177c4de099d648c63b4,src/core/src/main/java/org/locationtech/geogig/api/porcelain/ValueAndCommit.java,x,Victor Olaya (Boundless),2013,2013,java
16c5ee9fb297eeb1277bace178569f9be7256e70,src/core/src/main/java/org/locationtech/geogig/api/porcelain/VersionInfo.java,x,Johnathan Garrett (LMN Solutions),2013,2013,java
16c5ee9fb297eeb1277bace178569f9be7256e70,src/core/src/main/java/org/locationtech/geogig/api/porcelain/VersionOp.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
ba3b4ec0681290c29083f0283088fed95e60b969,src/core/src/main/java/org/locationtech/geogig/di/CanRunDuringConflict.java,x,Victor Olaya (Boundless),2013,2013,java
ba3b4ec0681290c29083f0283088fed95e60b969,src/core/src/main/java/org/locationtech/geogig/di/ConflictInterceptor.java,x,Victor Olaya (Boundless),2013,2014,java
51e097e4c6fad2fbb5cc2895b87f27da9250f700,src/core/src/main/java/org/locationtech/geogig/di/Decorator.java,x,Gabriel Roldan (Boundless),2014,2014,java
51e097e4c6fad2fbb5cc2895b87f27da9250f700,src/core/src/main/java/org/locationtech/geogig/di/DecoratorProvider.java,x,Gabriel Roldan (Boundless),2014,2014,java
267ccbdd7816d2f40135aca1e73c36e565dedd45,src/core/src/main/java/org/locationtech/geogig/di/FormatSelector.java,x,David Winslow (Boundless),2014,2014,java
1f0db67ea912ffeb63ecd48e25f11aa2cd3017a6,src/core/src/main/java/org/locationtech/geogig/di/GeogigModule.java,x,Gabriel Roldan (Boundless),2012,2014,java
51e097e4c6fad2fbb5cc2895b87f27da9250f700,src/core/src/main/java/org/locationtech/geogig/di/GuiceInjector.java,x,Gabriel Roldan (Boundless),2014,2014,java
4c9a4cb68ea1032252a9ea1511b9b258c4914a2d,src/core/src/main/java/org/locationtech/geogig/di/MethodMatcher.java,x,Gabriel Roldan (Boundless),2013,2014,java
63a572a1607c7a184788b83e37f9c0efc5635d38,src/core/src/main/java/org/locationtech/geogig/di/ObjectDatabasePutInterceptor.java,x,Gabriel Roldan (Boundless),2013,2014,java
267ccbdd7816d2f40135aca1e73c36e565dedd45,src/core/src/main/java/org/locationtech/geogig/di/PluginDefaults.java,x,David Winslow (Boundless),2014,2014,java
267ccbdd7816d2f40135aca1e73c36e565dedd45,src/core/src/main/java/org/locationtech/geogig/di/PluginsModule.java,x,David Winslow (Boundless),2014,2014,java
51e097e4c6fad2fbb5cc2895b87f27da9250f700,src/core/src/main/java/org/locationtech/geogig/di/Singleton.java,x,Gabriel Roldan (Boundless),2014,2014,java
267ccbdd7816d2f40135aca1e73c36e565dedd45,src/core/src/main/java/org/locationtech/geogig/di/VersionedFormat.java,x,David Winslow (Boundless),2014,2014,java
63a572a1607c7a184788b83e37f9c0efc5635d38,src/core/src/main/java/org/locationtech/geogig/di/caching/CacheFactory.java,x,Gabriel Roldan (Boundless),2013,2014,java
63a572a1607c7a184788b83e37f9c0efc5635d38,src/core/src/main/java/org/locationtech/geogig/di/caching/CachingModule.java,x,Gabriel Roldan (Boundless),2013,2014,java
63a572a1607c7a184788b83e37f9c0efc5635d38,src/core/src/main/java/org/locationtech/geogig/di/caching/ObjectDatabaseCacheFactory.java,x,Gabriel Roldan (Boundless),2013,2014,java
51e097e4c6fad2fbb5cc2895b87f27da9250f700,src/core/src/main/java/org/locationtech/geogig/di/caching/ObjectDatabaseCacheInterceptor.java,x,Gabriel Roldan (Boundless),2014,2014,java
63a572a1607c7a184788b83e37f9c0efc5635d38,src/core/src/main/java/org/locationtech/geogig/di/caching/StagingDatabaseCacheFactory.java,x,Gabriel Roldan (Boundless),2013,2014,java
d757525a25c75ae1f980ecaacb61052ebcb935c8,src/core/src/main/java/org/locationtech/geogig/remote/AbstractMappedRemoteRepo.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
51532937774c43c4e40ad8ea343b99a8455a0d7f,src/core/src/main/java/org/locationtech/geogig/remote/AbstractRemoteRepo.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
d757525a25c75ae1f980ecaacb61052ebcb935c8,src/core/src/main/java/org/locationtech/geogig/remote/BinaryPackedChanges.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
d757525a25c75ae1f980ecaacb61052ebcb935c8,src/core/src/main/java/org/locationtech/geogig/remote/BinaryPackedObjects.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
51532937774c43c4e40ad8ea343b99a8455a0d7f,src/core/src/main/java/org/locationtech/geogig/remote/CommitTraverser.java,x,Johnathan Garrett (LMN Solutions),2013,2013,java
d757525a25c75ae1f980ecaacb61052ebcb935c8,src/core/src/main/java/org/locationtech/geogig/remote/FilteredDiffIterator.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
d757525a25c75ae1f980ecaacb61052ebcb935c8,src/core/src/main/java/org/locationtech/geogig/remote/HttpFilteredDiffIterator.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
d757525a25c75ae1f980ecaacb61052ebcb935c8,src/core/src/main/java/org/locationtech/geogig/remote/HttpMappedRemoteRepo.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
cccf9fd27da2d4c719c4cdda874108b32443ef3c,src/core/src/main/java/org/locationtech/geogig/remote/HttpRemoteRepo.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
d757525a25c75ae1f980ecaacb61052ebcb935c8,src/core/src/main/java/org/locationtech/geogig/remote/HttpRepositoryWrapper.java,x,Johnathan Garrett (LMN Solutions),2013,2013,java
d757525a25c75ae1f980ecaacb61052ebcb935c8,src/core/src/main/java/org/locationtech/geogig/remote/HttpUtils.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
5c75f1e3dcfeecc88859cf376636513d7b9ff996,src/core/src/main/java/org/locationtech/geogig/remote/IRemoteRepo.java,x,Gabriel Roldan (Boundless),2012,2013,java
d757525a25c75ae1f980ecaacb61052ebcb935c8,src/core/src/main/java/org/locationtech/geogig/remote/LocalCopyingDiffIterator.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
d757525a25c75ae1f980ecaacb61052ebcb935c8,src/core/src/main/java/org/locationtech/geogig/remote/LocalFilteredDiffIterator.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
d757525a25c75ae1f980ecaacb61052ebcb935c8,src/core/src/main/java/org/locationtech/geogig/remote/LocalMappedRemoteRepo.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
47649d11caee8afa5eeb153b35579abb48034f5d,src/core/src/main/java/org/locationtech/geogig/remote/LocalRemoteRepo.java,x,Johnathan Garrett (LMN Solutions),2012,2014,java
d757525a25c75ae1f980ecaacb61052ebcb935c8,src/core/src/main/java/org/locationtech/geogig/remote/LocalRepositoryWrapper.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
5c75f1e3dcfeecc88859cf376636513d7b9ff996,src/core/src/main/java/org/locationtech/geogig/remote/RemoteUtils.java,x,Gabriel Roldan (Boundless),2012,2014,java
d757525a25c75ae1f980ecaacb61052ebcb935c8,src/core/src/main/java/org/locationtech/geogig/remote/RepositoryWrapper.java,x,Johnathan Garrett (LMN Solutions),2013,2013,java
3be2a915d1e9fca7304b1d065ed69f9ea27c2d9f,src/core/src/main/java/org/locationtech/geogig/repository/DepthSearch.java,x,Gabriel Roldan (Boundless),2012,2013,java
8acacf3236915820cdc1c87a66cce9c12f8cf163,src/core/src/main/java/org/locationtech/geogig/repository/FeatureToDelete.java,x,Victor Olaya (Boundless),2013,2014,java
4dade3e3388322ab58dc1b8f593e640296bae90c,src/core/src/main/java/org/locationtech/geogig/repository/FileNodeIndex.java,x,Gabriel Roldan (Boundless),2014,2014,java
0c8cf3075183b43ef93279bd8d3524e201b5068d,src/core/src/main/java/org/locationtech/geogig/repository/Hints.java,x,Gabriel Roldan (Boundless),2014,2014,java
3be2a915d1e9fca7304b1d065ed69f9ea27c2d9f,src/core/src/main/java/org/locationtech/geogig/repository/Index.java,x,Gabriel Roldan (Boundless),2012,2014,java
3fa2ac4a2aa586521e6cd81224a1846ecaac6ff4,src/core/src/main/java/org/locationtech/geogig/repository/NodeIndex.java,x,Gabriel Roldan (Boundless),2013,2014,java
d757525a25c75ae1f980ecaacb61052ebcb935c8,src/core/src/main/java/org/locationtech/geogig/repository/PostOrderIterator.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
3be2a915d1e9fca7304b1d065ed69f9ea27c2d9f,src/core/src/main/java/org/locationtech/geogig/repository/Repository.java,x,Gabriel Roldan (Boundless),2012,2014,java
c5a8407ebaf4a81d16a5425bb72b2bb3ecf2e40e,src/core/src/main/java/org/locationtech/geogig/repository/RepositoryConnectionException.java,x,David Winslow (Boundless),2013,2014,java
3fa2ac4a2aa586521e6cd81224a1846ecaac6ff4,src/core/src/main/java/org/locationtech/geogig/repository/RevTreeBuilder2.java,x,Gabriel Roldan (Boundless),2013,2014,java
3be2a915d1e9fca7304b1d065ed69f9ea27c2d9f,src/core/src/main/java/org/locationtech/geogig/repository/SpatialOps.java,x,Gabriel Roldan (Boundless),2012,2014,java
3be2a915d1e9fca7304b1d065ed69f9ea27c2d9f,src/core/src/main/java/org/locationtech/geogig/repository/StagingArea.java,x,Gabriel Roldan (Boundless),2012,2014,java
3be2a915d1e9fca7304b1d065ed69f9ea27c2d9f,src/core/src/main/java/org/locationtech/geogig/repository/WorkingTree.java,x,Gabriel Roldan (Boundless),2012,2014,java
baa36e80e3edb898cc75a4e3c31dcc69689020cf,src/core/src/main/java/org/locationtech/geogig/repository/WorkingTreeInsertHelper.java,x,Gabriel Roldan (Boundless),2013,2014,java
3be2a915d1e9fca7304b1d065ed69f9ea27c2d9f,src/core/src/main/java/org/locationtech/geogig/storage/AbstractObjectDatabase.java,x,Gabriel Roldan (Boundless),2012,2014,java
111ca16244d859b439a19ff1c6f5e0bd32c143e7,src/core/src/main/java/org/locationtech/geogig/storage/AbstractRefDatabase.java,x,Johnathan Garrett (LMN Solutions),2013,2013,java
51e097e4c6fad2fbb5cc2895b87f27da9250f700,src/core/src/main/java/org/locationtech/geogig/storage/AbstractStagingDatabase.java,x,Gabriel Roldan (Boundless),2014,2014,java
0296e06e292d4423054878ec444299a68daaa6fa,src/core/src/main/java/org/locationtech/geogig/storage/BulkOpListener.java,x,Gabriel Roldan (Boundless),2013,2013,java
b5f050f437824f9d4e484d321f66108d7c715ebb,src/core/src/main/java/org/locationtech/geogig/storage/ConfigDatabase.java,x,Michael Fawcett (LMN Solutions),2012,2014,java
0957d088ca9b52461380a8439f995015a3bafe8a,src/core/src/main/java/org/locationtech/geogig/storage/DeduplicationService.java,x,David Winslow (Boundless),2013,2014,java
0957d088ca9b52461380a8439f995015a3bafe8a,src/core/src/main/java/org/locationtech/geogig/storage/Deduplicator.java,x,David Winslow (Boundless),2013,2013,java
fd9fcbc4f9877d2419143b0138f62b500cfbb54e,src/core/src/main/java/org/locationtech/geogig/storage/FieldType.java,x,Victor Olaya (Boundless),2013,2013,java
51e097e4c6fad2fbb5cc2895b87f27da9250f700,src/core/src/main/java/org/locationtech/geogig/storage/ForwardingObjectDatabase.java,x,Gabriel Roldan (Boundless),2014,2014,java
ca082478cdc0072a4aed43adce05bcaae7b7fac8,src/core/src/main/java/org/locationtech/geogig/storage/ForwardingStagingDatabase.java,x,Gabriel Roldan (Boundless),2013,2014,java
8a7d5cbef5e6702cfd61a309f8b38775e34030c8,src/core/src/main/java/org/locationtech/geogig/storage/GraphDatabase.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
b639e1f493262c5a54f7fdec420aeb4056a77e32,src/core/src/main/java/org/locationtech/geogig/storage/NodePathStorageOrder.java,x,Victor Olaya (Boundless),2012,2014,java
b639e1f493262c5a54f7fdec420aeb4056a77e32,src/core/src/main/java/org/locationtech/geogig/storage/NodeStorageOrder.java,x,Victor Olaya (Boundless),2012,2013,java
3be2a915d1e9fca7304b1d065ed69f9ea27c2d9f,src/core/src/main/java/org/locationtech/geogig/storage/ObjectDatabase.java,x,Gabriel Roldan (Boundless),2012,2014,java
3be2a915d1e9fca7304b1d065ed69f9ea27c2d9f,src/core/src/main/java/org/locationtech/geogig/storage/ObjectInserter.java,x,Gabriel Roldan (Boundless),2012,2013,java
3be2a915d1e9fca7304b1d065ed69f9ea27c2d9f,src/core/src/main/java/org/locationtech/geogig/storage/ObjectReader.java,x,Gabriel Roldan (Boundless),2012,2014,java
15ab5d640f2794e8750477ad2d4660a1a269177f,src/core/src/main/java/org/locationtech/geogig/storage/ObjectSerializingFactory.java,x,David Winslow (Boundless),2013,2014,java
3be2a915d1e9fca7304b1d065ed69f9ea27c2d9f,src/core/src/main/java/org/locationtech/geogig/storage/ObjectWriter.java,x,Gabriel Roldan (Boundless),2012,2013,java
3be2a915d1e9fca7304b1d065ed69f9ea27c2d9f,src/core/src/main/java/org/locationtech/geogig/storage/RefDatabase.java,x,Gabriel Roldan (Boundless),2012,2014,java
3be2a915d1e9fca7304b1d065ed69f9ea27c2d9f,src/core/src/main/java/org/locationtech/geogig/storage/StagingDatabase.java,x,Gabriel Roldan (Boundless),2012,2014,java
ca082478cdc0072a4aed43adce05bcaae7b7fac8,src/core/src/main/java/org/locationtech/geogig/storage/StagingDbCompositionHelper.java,x,Gabriel Roldan (Boundless),2013,2014,java
0fe6ec9f3d0104dbf2081387b44b3d4e5fe7a607,src/core/src/main/java/org/locationtech/geogig/storage/SynchronizedGraphDatabase.java,x,David Winslow (Boundless),2013,2014,java
111ca16244d859b439a19ff1c6f5e0bd32c143e7,src/core/src/main/java/org/locationtech/geogig/storage/TransactionRefDatabase.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
7970ef3802c304f8214833f24227474630e46aa5,src/core/src/main/java/org/locationtech/geogig/storage/TransactionStagingArea.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
7970ef3802c304f8214833f24227474630e46aa5,src/core/src/main/java/org/locationtech/geogig/storage/TransactionStagingDatabase.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
96acc31f2d92cd81498bac20e4d79f968435e317,src/core/src/main/java/org/locationtech/geogig/storage/datastream/DataStreamSerializationFactoryV1.java,x,Gabriel Roldan (Boundless),2014,2014,java
96acc31f2d92cd81498bac20e4d79f968435e317,src/core/src/main/java/org/locationtech/geogig/storage/datastream/DataStreamSerializationFactoryV2.java,x,Gabriel Roldan (Boundless),2014,2014,java
96acc31f2d92cd81498bac20e4d79f968435e317,src/core/src/main/java/org/locationtech/geogig/storage/datastream/DataStreamValueSerializerV1.java,x,Gabriel Roldan (Boundless),2014,2014,java
96acc31f2d92cd81498bac20e4d79f968435e317,src/core/src/main/java/org/locationtech/geogig/storage/datastream/DataStreamValueSerializerV2.java,x,Gabriel Roldan (Boundless),2014,2014,java
96acc31f2d92cd81498bac20e4d79f968435e317,src/core/src/main/java/org/locationtech/geogig/storage/datastream/FormatCommonV1.java,x,Gabriel Roldan (Boundless),2014,2014,java
96acc31f2d92cd81498bac20e4d79f968435e317,src/core/src/main/java/org/locationtech/geogig/storage/datastream/FormatCommonV2.java,x,Gabriel Roldan (Boundless),2014,2014,java
96acc31f2d92cd81498bac20e4d79f968435e317,src/core/src/main/java/org/locationtech/geogig/storage/datastream/GeometrySerializer.java,x,Gabriel Roldan (Boundless),2014,2014,java
96acc31f2d92cd81498bac20e4d79f968435e317,src/core/src/main/java/org/locationtech/geogig/storage/datastream/Varint.java,x,Gabriel Roldan (Boundless),2014,2014,java
3be2a915d1e9fca7304b1d065ed69f9ea27c2d9f,src/core/src/main/java/org/locationtech/geogig/storage/fs/FileObjectDatabase.java,x,Gabriel Roldan (Boundless),2012,2014,java
6ce38ad65e7911884b6f27ac2bc3379b0077669e,src/core/src/main/java/org/locationtech/geogig/storage/fs/FileRefDatabase.java,x,Gabriel Roldan (Boundless),2012,2014,java
a7cf6d1ce585a480f431d0acdd9f57c09f1a2d2d,src/core/src/main/java/org/locationtech/geogig/storage/fs/INIFile.java,x,David Winslow (Boundless),2014,2014,java
a7cf6d1ce585a480f431d0acdd9f57c09f1a2d2d,src/core/src/main/java/org/locationtech/geogig/storage/fs/IniFileConfigDatabase.java,x,David Winslow (Boundless),2014,2014,java
a749d55d3d14833a3569a74763abdc2e49a6b232,src/core/src/main/java/org/locationtech/geogig/storage/memory/Edge.java,x,Justin Deoliveira (Boundless),2014,2014,java
a749d55d3d14833a3569a74763abdc2e49a6b232,src/core/src/main/java/org/locationtech/geogig/storage/memory/Graph.java,x,Justin Deoliveira (Boundless),2014,2014,java
0957d088ca9b52461380a8439f995015a3bafe8a,src/core/src/main/java/org/locationtech/geogig/storage/memory/HeapDeduplicationService.java,x,David Winslow (Boundless),2013,2013,java
0957d088ca9b52461380a8439f995015a3bafe8a,src/core/src/main/java/org/locationtech/geogig/storage/memory/HeapDeduplicator.java,x,David Winslow (Boundless),2013,2013,java
fc56153cf07a8c8a2ce2241faf0801f735dae3bd,src/core/src/main/java/org/locationtech/geogig/storage/memory/HeapGraphDatabase.java,x,David Winslow (Boundless),2013,2014,java
75284ffb8bb5efcb06b74aa80393c2d1ab807139,src/core/src/main/java/org/locationtech/geogig/storage/memory/HeapObjectDatabse.java,x,Gabriel Roldan (Boundless),2012,2014,java
75284ffb8bb5efcb06b74aa80393c2d1ab807139,src/core/src/main/java/org/locationtech/geogig/storage/memory/HeapRefDatabase.java,x,Gabriel Roldan (Boundless),2012,2013,java
75284ffb8bb5efcb06b74aa80393c2d1ab807139,src/core/src/main/java/org/locationtech/geogig/storage/memory/HeapStagingDatabase.java,x,Gabriel Roldan (Boundless),2012,2014,java
a749d55d3d14833a3569a74763abdc2e49a6b232,src/core/src/main/java/org/locationtech/geogig/storage/memory/Node.java,x,Justin Deoliveira (Boundless),2014,2014,java
a749d55d3d14833a3569a74763abdc2e49a6b232,src/core/src/main/java/org/locationtech/geogig/storage/memory/PathToRootWalker.java,x,Justin Deoliveira (Boundless),2014,2014,java
a749d55d3d14833a3569a74763abdc2e49a6b232,src/core/src/main/java/org/locationtech/geogig/storage/memory/ShortestPathWalker.java,x,Justin Deoliveira (Boundless),2014,2014,java
023a8d65bedf1f336740f187275cacba372a3227,src/core/src/main/java/org/locationtech/geogig/storage/text/CrsTextSerializer.java,x,Victor Olaya (Boundless),2014,2014,java
54d244a21e1e62f4bfecf28daa349348b7e4e520,src/core/src/main/java/org/locationtech/geogig/storage/text/TextSerializationFactory.java,x,Victor Olaya (Boundless),2013,2014,java
fd9fcbc4f9877d2419143b0138f62b500cfbb54e,src/core/src/main/java/org/locationtech/geogig/storage/text/TextValueSerializer.java,x,Victor Olaya (Boundless),2013,2013,java
cc37e7a0dbaa49ba7aff134ad9ed10008086487b,src/core/src/main/resources/org/locationtech/geogig/api/hooks/pre_commit.js.sample,0,Victor Olaya (Boundless),2013,2014,js.sample
3be2a915d1e9fca7304b1d065ed69f9ea27c2d9f,src/core/src/main/resources/org/locationtech/geogig/storage/applicationContext.xml,0,Gabriel Roldan (Boundless),2012,2013,xml
30a0b06a2f646dbf7f170f658eeb81d1827e30e9,src/core/src/test/java/org/locationtech/geogig/api/FeatureBuilderTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
37062abb67fb1354515524c38dd7043702216f41,src/core/src/test/java/org/locationtech/geogig/api/MemoryModule.java,x,Gabriel Roldan (Boundless),2012,2013,java
6ce38ad65e7911884b6f27ac2bc3379b0077669e,src/core/src/test/java/org/locationtech/geogig/api/NodeRefTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
30a0b06a2f646dbf7f170f658eeb81d1827e30e9,src/core/src/test/java/org/locationtech/geogig/api/NodeTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
3be2a915d1e9fca7304b1d065ed69f9ea27c2d9f,src/core/src/test/java/org/locationtech/geogig/api/ObjectIdTest.java,x,Gabriel Roldan (Boundless),2012,2013,java
30a0b06a2f646dbf7f170f658eeb81d1827e30e9,src/core/src/test/java/org/locationtech/geogig/api/RefTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
30a0b06a2f646dbf7f170f658eeb81d1827e30e9,src/core/src/test/java/org/locationtech/geogig/api/RevCommitTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
30a0b06a2f646dbf7f170f658eeb81d1827e30e9,src/core/src/test/java/org/locationtech/geogig/api/RevFeatureTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
30a0b06a2f646dbf7f170f658eeb81d1827e30e9,src/core/src/test/java/org/locationtech/geogig/api/RevFeatureTypeTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
30a0b06a2f646dbf7f170f658eeb81d1827e30e9,src/core/src/test/java/org/locationtech/geogig/api/RevPersonTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
30a0b06a2f646dbf7f170f658eeb81d1827e30e9,src/core/src/test/java/org/locationtech/geogig/api/SymRefTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
22400485be8bfda75a3b3bb94fdc4a529f40c71a,src/core/src/test/java/org/locationtech/geogig/api/TestPlatform.java,x,Gabriel Roldan (Boundless),2012,2014,java
18a68a0c71577c11d59fa52027a0949a3782d439,src/core/src/test/java/org/locationtech/geogig/api/plumbing/CatObjectTest.java,x,Victor Olaya (Boundless),2013,2014,java
d0e4fdfa6f630720b6ea09b87807d2aacca6c3eb,src/core/src/test/java/org/locationtech/geogig/api/plumbing/DescribeFeatureTypeTest.java,x,Johnathan Garrett (LMN Solutions),2012,2014,java
cb7d951582aa02b5a15235302cdb1339658f36b2,src/core/src/test/java/org/locationtech/geogig/api/plumbing/DiffBoundsTest.java,x,Jillian Crossley (Cornell University),2014,2014,java
18a68a0c71577c11d59fa52027a0949a3782d439,src/core/src/test/java/org/locationtech/geogig/api/plumbing/DiffFeatureTest.java,x,Victor Olaya (Boundless),2013,2013,java
a87f1271f97844e9298eade28e7324d941a3c3a5,src/core/src/test/java/org/locationtech/geogig/api/plumbing/DiffTreeTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
d0e4fdfa6f630720b6ea09b87807d2aacca6c3eb,src/core/src/test/java/org/locationtech/geogig/api/plumbing/HashObjectTest.java,x,Johnathan Garrett (LMN Solutions),2012,2014,java
5bd37ec2c31f71fbd75e6d82114e17b92fe6c346,src/core/src/test/java/org/locationtech/geogig/api/plumbing/ParseTimestampTest.java,x,Victor Olaya (Boundless),2013,2014,java
1f0db67ea912ffeb63ecd48e25f11aa2cd3017a6,src/core/src/test/java/org/locationtech/geogig/api/plumbing/RefParseTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
30a0b06a2f646dbf7f170f658eeb81d1827e30e9,src/core/src/test/java/org/locationtech/geogig/api/plumbing/ResolveFeatureTypeTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
ed5172d852bf1e6c1c98dbd4e501c5b91d9162d2,src/core/src/test/java/org/locationtech/geogig/api/plumbing/ResolveGeogigDirTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
1f0db67ea912ffeb63ecd48e25f11aa2cd3017a6,src/core/src/test/java/org/locationtech/geogig/api/plumbing/RevParseTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
d0e4fdfa6f630720b6ea09b87807d2aacca6c3eb,src/core/src/test/java/org/locationtech/geogig/api/plumbing/TestSerializableObject.java,x,Johnathan Garrett (LMN Solutions),2012,2013,java
30a0b06a2f646dbf7f170f658eeb81d1827e30e9,src/core/src/test/java/org/locationtech/geogig/api/plumbing/UpdateIndexTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
30a0b06a2f646dbf7f170f658eeb81d1827e30e9,src/core/src/test/java/org/locationtech/geogig/api/plumbing/UpdateRefTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
30a0b06a2f646dbf7f170f658eeb81d1827e30e9,src/core/src/test/java/org/locationtech/geogig/api/plumbing/UpdateSymRefTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
c4e45f56e3095a92cb305834a06c08651a4b0ffb,src/core/src/test/java/org/locationtech/geogig/api/plumbing/WriteBackTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
85fa479a9f5f07cece51f44cccd9381d9548fa49,src/core/src/test/java/org/locationtech/geogig/api/plumbing/WriteTree2Test.java,x,Gabriel Roldan (Boundless),2013,2014,java
33592f185452aad1ddf36fa469a69d993accfdbc,src/core/src/test/java/org/locationtech/geogig/api/plumbing/diff/AttributeDiffTest.java,x,Johnathan Garrett (LMN Solutions),2014,2014,java
3ef629f2ad6cfe5313873847390f6feb78077c44,src/core/src/test/java/org/locationtech/geogig/api/plumbing/diff/DepthTreeIteratorTest.java,x,Gabriel Roldan (Boundless),2013,2014,java
da000e0cae33844845064b3fb0f68cf966335268,src/core/src/test/java/org/locationtech/geogig/api/plumbing/diff/DiffCountConsumerTest.java,x,Gabriel Roldan (Boundless),2014,2014,java
da000e0cae33844845064b3fb0f68cf966335268,src/core/src/test/java/org/locationtech/geogig/api/plumbing/diff/DiffTreeVisitorTest.java,x,Gabriel Roldan (Boundless),2014,2014,java
18a68a0c71577c11d59fa52027a0949a3782d439,src/core/src/test/java/org/locationtech/geogig/api/plumbing/diff/GeometryDiffTest.java,x,Victor Olaya (Boundless),2013,2013,java
85fa479a9f5f07cece51f44cccd9381d9548fa49,src/core/src/test/java/org/locationtech/geogig/api/plumbing/diff/MutableTreeTest.java,x,Gabriel Roldan (Boundless),2013,2014,java
18a68a0c71577c11d59fa52027a0949a3782d439,src/core/src/test/java/org/locationtech/geogig/api/plumbing/diff/PatchSerializationTest.java,x,Victor Olaya (Boundless),2013,2014,java
c4e45f56e3095a92cb305834a06c08651a4b0ffb,src/core/src/test/java/org/locationtech/geogig/api/plumbing/diff/TreeDiffEntryIteratorTest.java,--,Gabriel Roldan (Boundless),2012,2014,java
85fa479a9f5f07cece51f44cccd9381d9548fa49,src/core/src/test/java/org/locationtech/geogig/api/plumbing/diff/TreeDifferenceTest.java,x,Gabriel Roldan (Boundless),2013,2014,java
da000e0cae33844845064b3fb0f68cf966335268,src/core/src/test/java/org/locationtech/geogig/api/plumbing/diff/TreeTestSupport.java,x,Gabriel Roldan (Boundless),2014,2014,java
ed5172d852bf1e6c1c98dbd4e501c5b91d9162d2,src/core/src/test/java/org/locationtech/geogig/api/porcelain/InitOpTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
63a572a1607c7a184788b83e37f9c0efc5635d38,src/core/src/test/java/org/locationtech/geogig/di/caching/CachingModuleTest.java,x,Gabriel Roldan (Boundless),2013,2014,java
d757525a25c75ae1f980ecaacb61052ebcb935c8,src/core/src/test/java/org/locationtech/geogig/remote/RemoteRepositoryTestCase.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
4dade3e3388322ab58dc1b8f593e640296bae90c,src/core/src/test/java/org/locationtech/geogig/repository/AbstractNodeIndexTest.java,x,Gabriel Roldan (Boundless),2014,2014,java
3be2a915d1e9fca7304b1d065ed69f9ea27c2d9f,src/core/src/test/java/org/locationtech/geogig/repository/CommitBuilderTest.java,x,Gabriel Roldan (Boundless),2012,2013,java
6ce38ad65e7911884b6f27ac2bc3379b0077669e,src/core/src/test/java/org/locationtech/geogig/repository/DepthSearchTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
4dade3e3388322ab58dc1b8f593e640296bae90c,src/core/src/test/java/org/locationtech/geogig/repository/FileNodeIndexTest.java,x,Gabriel Roldan (Boundless),2014,2014,java
